election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,votes_cast,turnout,votes_disq,disq_pct,validated_votes,MOV_votes,MOV_pct,win_votes,win_pct,win_party,win_name,second_votes,second_pct,second_party,second_name,third_votes,third_pct,third_party,third_name,remainder_votes,remainder_pct,effective_parties,Cox_SF_ratio,winbuckets,delimit
2/18/08,General Election,Contested,NA-107,Gujrat 4,Punjab,National,321304,169727,0.52824428,6175,0.036381955,163552,6104,0.037321464,75205,0.459823176,Pakistan Muslim League (Nawaz),Muhammad Jamil Malik,69101,0.422501712,Pakistan Muslim League (Qaid-e-Azam),Rehman Naseer Ch.,14948,0.091396009,Pakistan Peoples Party Parliamentarians,Raja Masood Ahmad,4298,0.026279104,2.507952879,0.216321037,141,Delimitation 2002-2013
12/4/12,By-Election,Contested,NA-107,Gujrat 4,Punjab,National,402898,183861,0.456346271,2019,0.010981122,181842,30320,0.166738157,104382,0.574025803,Pakistan Muslim League (Nawaz),Muhammad Hanif Malik,74062,0.407287645,Pakistan Muslim League (Qaid-e-Azam),Rehman Naseer Chaudhary,1356,0.007457023,Independents,Nadeem Ashiq,2042,0.011229529,2.018278937,0.018308984,141,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-107,Gujrat 4,Punjab,National,400622,211552,0.528058868,4385,0.020727764,207167,33113,0.159837233,94196,0.454686316,Pakistan Muslim League (Nawaz),Ch Abid Raza,61083,0.294849083,Pakistan Tehreek-e-Insaf,Ch Muhammad Ilyas,47406,0.228829881,Pakistan Muslim League (Qaid-e-Azam),Rehman Naseer,4482,0.02163472,2.889353556,0.776091548,141,Delimitation 2002-2013
10/6/93,General Election,Contested,NA-108,Kasur 3,Punjab,National,239432,119856,0.500584717,1224,0.010212255,118632,8218,0.069273046,62598,0.527665385,Pakistan Muslim League (Haqiqi),Sadar Taliban Hassan,54380,0.458392339,Pakistan Muslim League (Nawaz),Rana M. Hayat Khan,604,0.005091375,Independents,Sadar Pervaiz Hassan,1050,0.0088509,2.046625252,0.011107025,Other Parties,Other Delimitation
2/3/97,General Election,Contested,NA-108,Kasur 3,Punjab,National,257992,103771,0.40222565,2174,0.020949976,101597,34830,0.342825083,66990,0.659369863,Pakistan Muslim League (Nawaz),Rana M. Hayat Khan,32160,0.31654478,Pakistan Muslim League-J (Chataha Group),Sardar Talib Hassan Nakai,1569,0.015443369,Independents,Sardar Pervaiz Hussain Nakai,878,0.008641987,1.868172778,0.048787313,141,Other Delimitation
10/10/02,General Election,Contested,NA-108,Mandi Bahauddin 1,Punjab,National,363575,178948,0.492190057,5352,0.02990813,173596,9636,0.055508191,70060,0.403580728,Pakistan Muslim League (Qaid-e-Azam),Ijaz Ahmad Ch.,60424,0.348072536,Pakistan Peoples Party Parliamentarians,Zafarullah Tarar,37422,0.215569483,Muttahidda Majlis-e-Amal Pakistan,Syed M. Mehfooz Mashadi,5690,0.032777253,3.022891843,0.619323448,142,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-108,M.b. Din 1,Punjab,National,338597,187713,0.554384711,5054,0.026924081,182659,6182,0.033844486,73951,0.404858233,Pakistan Peoples Party Parliamentarians,Muhammad Tariq Tarar,67769,0.371013747,Independents,Ijaz Ahmed Chaudhary,39789,0.217832135,Pakistan Muslim League (Qaid-e-Azam),Zafarullah Tarar,1150,0.006295885,2.864996119,0.587126857,157,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-108,M.b. Din 1,Punjab,National,430517,245625,0.570534961,5996,0.024411196,239629,11220,0.04682238,85009,0.354752555,Independents,Muhammad Ijaz Ahmed Chaudhary,73789,0.307930175,Pakistan Muslim League (Nawaz),Mumtaz Ahmad Tarar,29883,0.124705274,Pakistan Peoples Party Parliamentarians,Muhammad Tariq Tarar,50948,0.212611996,3.945458777,0.404979062,45,Delimitation 2002-2013
6/8/15,By-Election,Contested,NA-108,Mandi Bahauddin-I,Punjab,National,430517,183672,0.426631236,3331,0.01813559,180341,36415,0.201923024,75402,0.418107918,Pakistan Muslim League (Nawaz),Mumtaz Ahmad Tarar,38987,0.216184894,Pakistan Tehreek-e-Insaf,Muhammad Tariq Tarar,29475,0.163440371,Pakistan Peoples Party Parliamentarians,Asif Bashir Bhaghat,36477,0.202266817,3.876395074,0.756021238,141,Delimitation 2002-2013
10/6/93,General Election,Contested,NA-109,Kasur 4,Punjab,National,241451,115246,0.477305954,1023,0.008876664,114223,3376,0.029556219,56486,0.49452387,Pakistan Peoples Party Parliamentarians,Sardar M. Ashiq Dogar,53110,0.464967651,Pakistan Muslim League (Nawaz),Molana Moeenuddin Lakhvi,2402,0.02102904,Independents,M. Hamood Lakhvi,2225,0.019479439,2.167231356,0.045226888,157,Other Delimitation
2/3/97,General Election,Contested,NA-109,Kasur 4,Punjab,National,248820,97200,0.390643839,2636,0.027119342,94564,37325,0.394706231,59977,0.634247705,Pakistan Muslim League (Nawaz),Molana Moeenuddin Lakhvi,22652,0.239541475,Pakistan Muslim League-J (Chataha Group),Sardar M. Arif Nakai,8120,0.085867772,Jamiat Ulama-e-Islam (Sami),Abdul Aziz Azizi,3815,0.040343048,2.137365262,0.358467244,141,Other Delimitation
10/10/02,General Election,Contested,NA-109,Mandi Bahauddin 2,Punjab,National,362887,163644,0.450950296,5143,0.031427978,158501,6456,0.040731604,71424,0.450621763,Pakistan Peoples Party Parliamentarians,Maj. (R) Zulfiqar Ali Gondal,64968,0.409890158,Pakistan Muslim League (Qaid-e-Azam),Nasir Iqbal Busal,20455,0.129052814,Pakistan Muslim League (Nawaz),Munwar Iqbal Gondal,1654,0.010435265,2.57842646,0.314847309,157,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-109,M.b. Din 2,Punjab,National,309950,169738,0.547630263,4725,0.027837019,165013,6674,0.040445298,74163,0.449437317,Pakistan Peoples Party Parliamentarians,Nazar Muhammad Gondal,67489,0.408992019,Pakistan Muslim League (Qaid-e-Azam),Nasir Iqbal Busal,21239,0.128711071,Pakistan Muslim League (Nawaz),Imtiaz Ahmad Gondal,2122,0.012859593,2.591198336,0.314703137,157,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-109,M.b. Din 2,Punjab,National,384637,216946,0.564027902,6445,0.029707854,210501,90973,0.432173719,135501,0.643707156,Pakistan Muslim League (Nawaz),Nasar Iqbal Bosal,44528,0.211533437,Pakistan Peoples Party Parliamentarians,Nazar Muhammad Gondal,13813,0.065619641,Pakistan Tehreek-e-Insaf,Muhammad Nawaz Gondal,16659,0.079139767,2.152928734,0.310209307,141,Delimitation 2002-2013
10/6/93,General Election,Contested,NA-11,Abbottabad-Cum-Haripur 1,Khyber Paktunkhwa (NWFP),National,264303,110922,0.419677416,2173,0.019590343,108749,23206,0.213390468,63278,0.581872017,Pakistan Muslim League (Nawaz),Sardar Mehtab Ahmad Khan,40072,0.368481549,Pakistan Muslim League (Haqiqi),Amanullah Khan Jadoon,5399,0.049646434,Pakistan Islamic Front,Jamal Khan Abbasi,0,0,2.097234219,0.134732482,141,Other Delimitation
2/3/97,General Election,Contested,NA-11,Abbbottabad-Cum-Haripur 1,Khyber Paktunkhwa (NWFP),National,276034,89157,0.32299282,1894,0.021243425,87263,34088,0.390635206,55341,0.63418631,Pakistan Muslim League (Nawaz),Sardar Mehtab Ahmad Khan,21253,0.243551104,Independents,Amanullah Khan Jadoon,5227,0.059899385,Pakistan Tehreek-e-Insaf,Imran Khan,5442,0.062363201,2.144240011,0.245941749,141,Other Delimitation
10/10/02,General Election,Contested,NA-11,Mardan 3,Khyber Paktunkhwa (NWFP),National,223487,74060,0.331383928,1757,0.023724008,72303,37456,0.518042128,51918,0.718061491,Muttahidda Majlis-e-Amal Pakistan,Molana Atta-Ur-Rehman,14462,0.200019363,Awami National Party,Habibullah Khan,5923,0.081919146,Pakistan Tehreek-e-Insaf,Dr. M. Afzal Khan,0,0,1.778312704,0.409556078,96,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-11,Mardan 3,Khyber Paktunkhwa (NWFP),National,265000,83392,0.314686792,3283,0.039368285,80109,22514,0.28104208,49060,0.612415584,Pakistan Peoples Party Parliamentarians,Abdul Akbar Khan,26546,0.331373504,Awami National Party,Hajji Naseem-Ur-Rehman,2842,0.035476663,Pakistan Muslim League (Nawaz),Abdul Subhan,1661,0.02073425,2.055992693,0.107059444,157,Delimitation 2002-2013
6/26/08,By-Election,Contested,NA-11,Mardan 3,Khyber Paktunkhwa (NWFP),National,256479,40436,0.157658132,495,0.012241567,39941,2741,0.068626224,20896,0.523171678,Pakistan Peoples Party Parliamentarians,Khanzada Khan,18155,0.454545455,Jamiat Ulema-e Islam (Fazl),Maulana Taj-Ul-Amin Jabal,193,0.004832127,Independents,Muhammad Waqar,697,0.01745074,2.081606895,0.01063068,157,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-11,Mardan 3,Khyber Paktunkhwa (NWFP),National,329285,139509,0.423672503,3970,0.028456945,135539,11305,0.083407728,38233,0.282081172,Pakistan Tehreek-e-Insaf,Mujahid Ali,26928,0.198673445,Pakistan Peoples Party Parliamentarians,Khanzada Khan,26623,0.19642317,Jamiat Ulema-e Islam (Fazl),Imdad Ullah Yousafzai,43755,0.322822214,5.352225863,0.9886735,166,Delimitation 2002-2013
10/6/93,General Election,Contested,NA-110,Okara 1,Punjab,National,213698,109227,0.511127853,1282,0.011737025,107945,4761,0.044105795,52320,0.484691278,Pakistan Peoples Party Parliamentarians,Rao Sikandar Iqbal,47559,0.440585483,Pakistan Muslim League (Nawaz),Mian M. Zaman,4435,0.041085738,Pakistan Islamic Front,Ch. Ikram-Ul-Haq,3631,0.033637501,2.320030571,0.093252592,157,Other Delimitation
2/3/97,General Election,Contested,NA-110,Okara 1,Punjab,National,224608,95436,0.424900271,2429,0.025451612,93007,19202,0.206457578,53567,0.575945897,Pakistan Muslim League (Nawaz),Mian M. Zaman,34365,0.369488318,Pakistan Peoples Party Parliamentarians,Rao Sikandar Iqbal,2352,0.025288419,Independents,Mian Yawar Zaman,2723,0.029277366,2.131630277,0.068441729,141,Other Delimitation
10/10/02,General Election,Contested,NA-110,Sialkot 1,Punjab,National,247536,106083,0.428555846,4280,0.040345767,101803,3786,0.037189474,42743,0.419859926,Pakistan Muslim League (Nawaz),Kh. M. Asif,38957,0.382670452,Pakistan Muslim League (Qaid-e-Azam),Mian M. Riaz,19391,0.190475723,Pakistan Peoples Party Parliamentarians,Raja Amer Khan,712,0.0069939,2.785293831,0.497753934,141,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-110,Sialkot 1,Punjab,National,275969,118120,0.428019089,3295,0.027895361,114825,40850,0.355758763,73007,0.635811017,Pakistan Muslim League (Nawaz),Khawaja Muhammad Asif,32157,0.280052253,Pakistan Peoples Party Parliamentarians,Zahid Pervaiz Aka Zahid Bashir,9498,0.082717178,Pakistan Muslim League (Qaid-e-Azam),Mian Muhammad Riaz.,163,0.001419551,2.042779645,0.295363373,141,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-110,Sialkot 1,Punjab,National,342125,179584,0.524907563,3290,0.018320118,176294,21275,0.120679093,92848,0.526665683,Pakistan Muslim League (Nawaz),Khawaja Muhammad Asif,71573,0.405986591,Pakistan Tehreek-e-Insaf,Muhammad Usman Dar,6365,0.036104462,Jamaat-e-Islami,Arshad Mahmood Baggu,5508,0.031243264,2.253608245,0.088930183,141,Delimitation 2002-2013
10/6/93,General Election,Contested,NA-111,Okara 2,Punjab,National,236484,110397,0.466826508,1413,0.012799261,108984,1650,0.015139837,51405,0.471674741,Pakistan Muslim League (Nawaz),Ch. Shafqat Abbas Rabera,49755,0.456534904,Pakistan Peoples Party Parliamentarians,Rai M. Aslam Khan Kharal,4924,0.045180944,Pakistan Islamic Front,Waheeduddin Ch.,2900,0.026609411,2.308377426,0.098964928,141,Other Delimitation
12/2/93,By-Election,Contested,NA-111,Okara 2,Punjab,National,236484,98300,0.415672942,937,0.009532045,97363,26868,0.275956986,61127,0.627825765,Pakistan Peoples Party Parliamentarians,Rai M. Aslam Khan Kharal,34259,0.35186878,Pakistan Muslim League (Nawaz),M. Yar Khan,1977,0.020305455,Independents,M. Saleem Raza Kharal,0,0,1.929052754,0.057707464,157,Other Delimitation
2/3/97,General Election,Contested,NA-111,Okara 2,Punjab,National,242109,99659,0.411628647,3309,0.033203223,96350,9607,0.099709393,49023,0.508801245,Pakistan Muslim League (Nawaz),Syed Sajjad Haider,39416,0.409091853,Pakistan Peoples Party Parliamentarians,Ch. Shafqat Abbas Rabera,4461,0.046299948,Independents,Mumtaz Ali Ch.,3450,0.035806954,2.331365788,0.11317739,141,Other Delimitation
10/10/02,General Election,Contested,NA-111,Sialkot 2,Punjab,National,321453,144367,0.449107646,6454,0.044705507,137913,1617,0.011724783,52378,0.379790158,Pakistan Muslim League (Qaid-e-Azam),Ch. Amir Hussain,50761,0.368065375,Pakistan Muslim League (Nawaz),Idrees Ahmed Bajwar,25329,0.183659263,Pakistan Peoples Party Parliamentarians,Maj. (R) Tariq Yousafq Rajput,9445,0.068485204,3.144572703,0.498985442,142,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-111,Sialkot 2,Punjab,National,307465,171319,0.55719838,7536,0.043988116,163783,32553,0.198756892,78925,0.48188762,Pakistan Peoples Party Parliamentarians,Dr. Fardos Ashiq Awan,46372,0.283130728,Pakistan Muslim League (Qaid-e-Azam),Ch. Amir Hussain,38193,0.2331927,Pakistan Muslim League (Nawaz),Adrees Bajwa.,293,0.001788952,2.726573313,0.823622013,157,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-111,Sialkot 2,Punjab,National,399981,227806,0.569542053,5508,0.024178468,222298,86428,0.388793421,137474,0.618422118,Pakistan Muslim League (Nawaz),Chaudhary Armaghan Subhani,51046,0.229628697,Pakistan Peoples Party Parliamentarians,Dr Firdous Ashiq Awan,31153,0.140140712,Pakistan Tehreek-e-Insaf,Muhammad Ajmal Cheema,2625,0.011808473,2.198593654,0.610292677,141,Delimitation 2002-2013
10/6/93,General Election,Contested,NA-112,Okara 3,Punjab,National,241473,104325,0.43203588,1584,0.015183321,102741,12452,0.121197964,55132,0.536611479,Pakistan Muslim League (Nawaz),Rao Qaiser Ali Khan,42680,0.415413516,Pakistan Peoples Party Parliamentarians,Rao M. Afzal Khan,2758,0.0268442,Pakistan Muslim League (Functional),Syed Shah Nawaz Kirmani,2171,0.021130805,2.166959367,0.064620431,141,Other Delimitation
2/3/97,General Election,Contested,NA-112,Okara 3,Punjab,National,247953,98698,0.398051244,3034,0.030740238,95664,21248,0.222110721,47697,0.498588811,Pakistan Muslim League (Nawaz),Rao Qaiser Ali Khan,26449,0.27647809,Pakistan Muslim League (Haqiqi),Mian Manzoor Ahmad Wattoo,16166,0.168987289,Pakistan Peoples Party Parliamentarians,Rao M. Ajmal,5352,0.05594581,2.816866323,0.611214035,141,Other Delimitation
10/10/02,General Election,Contested,NA-112,Sialkot 3,Punjab,National,324531,159101,0.490249005,5400,0.033940704,153701,27217,0.177077573,68468,0.445462294,Pakistan Muslim League (Qaid-e-Azam),Umar Ahmad Ghumman,41251,0.268384721,Pakistan Muslim League (Nawaz),Sahabzada Syed Murtaza Amin,31602,0.20560699,Pakistan Peoples Party Parliamentarians,Salman Saifullah Cheema,12380,0.080545995,3.16908807,0.766090519,142,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-112,Sialkot 3,Punjab,National,302932,169674,0.560105898,4979,0.029344508,164695,49469,0.300367346,92182,0.55971341,Pakistan Muslim League (Nawaz),Rana Abdul Sattar Bin Rana Shamim Ahmed Khan,42713,0.259346064,Pakistan Muslim League (Qaid-e-Azam),Ch. Shujat Hussain,29477,0.178979325,Pakistan Peoples Party Parliamentarians,Lt.col.(R) Sultan Sikandar Ghumman.,323,0.001961201,2.423804261,0.690117763,141,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-112,Sialkot 3,Punjab,National,363004,209285,0.576536347,5343,0.02552978,203942,92510,0.45360936,129571,0.635332595,Pakistan Muslim League (Nawaz),Rana Shamim Ahmed Khan,37061,0.181723235,Pakistan Tehreek-e-Insaf,Salman Saif Cheema,23450,0.114983672,Pakistan Peoples Party Parliamentarians,Ch Ejaz Ahmed Cheema,13860,0.067960499,2.214409142,0.632740617,141,Delimitation 2002-2013
10/6/93,General Election,Contested,NA-113,Okara 4,Punjab,National,241685,113475,0.469516106,1652,0.014558273,111823,3128,0.027972778,55303,0.494558365,Pakistan Muslim League (Nawaz),Mian M. Yasin Khan Wattoo,52175,0.466585586,Pakistan Muslim League (Haqiqi),Mian Manzoor Ahmad Khan,3044,0.027221591,Pakistan Islamic Front,Dr. Qasim Ali Wattoo,1301,0.011634458,2.159334093,0.058342118,141,Other Delimitation
2/3/97,General Election,Contested,NA-113,Okara 4,Punjab,National,247626,103172,0.416644456,2524,0.024464002,100648,2557,0.025405373,48960,0.486447818,Pakistan Muslim League (Nawaz),Mian M. Yaseen Wattoo,46403,0.461042445,Pakistan Muslim League (Haqiqi),Mian Manzoor Ahmad Wattoo,4864,0.048326842,Pakistan Peoples Party Parliamentarians,Mian M. Feroze Khan,421,0.004182895,2.214620679,0.104820809,141,Other Delimitation
10/10/02,General Election,Contested,NA-113,Sialkot 4,Punjab,National,344117,146762,0.426488665,5323,0.036269607,141439,4886,0.034544927,50592,0.357694837,Pakistan Muslim League (Qaid-e-Azam),Ali Asjad Malhi,45706,0.323149909,Pakistan Peoples Party Parliamentarians,Col. (R) Sultan Sikandar Ghumman,44215,0.312608262,Pakistan Muslim League (Nawaz),Col. (R) Zafar Hussain Gill,926,0.006546992,3.029226341,0.967378462,142,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-113,Sialkot 4,Punjab,National,292273,161410,0.55225765,5996,0.037147636,155414,38633,0.248581209,77819,0.500720656,Pakistan Muslim League (Nawaz),Sahabzada Syden Murtaza Amin,39186,0.252139447,Pakistan Muslim League (Qaid-e-Azam),Ali Asjad Malhi,31996,0.205875919,Pakistan Peoples Party Parliamentarians,Dr.zaheer-Ul-Hassan Rizvi,6413,0.041263979,2.796236122,0.816516103,141,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-113,Sialkot 4,Punjab,National,353741,201807,0.570493666,5205,0.02579197,196602,65498,0.333150222,118192,0.601173945,Pakistan Muslim League (Nawaz),Syed Iftikhar Ul Hassan,52694,0.268023723,Pakistan Tehreek-e-Insaf,Mirza Abdul Qayyum,20250,0.102999969,Pakistan Muslim League (Qaid-e-Azam),Ali Asjad Malhi,5466,0.027802362,2.251765226,0.384294227,141,Delimitation 2002-2013
10/6/93,General Election,Contested,NA-114,Multan 1,Punjab,National,268142,124915,0.465853913,1130,0.009046151,123785,24021,0.194054207,72078,0.582283799,Pakistan Peoples Party Parliamentarians,Syed Yousaf Raza Gilani,48057,0.388229592,Pakistan Muslim League (Nawaz),Haji Sikandar Hayat Bosan,1688,0.013636547,Independents,Syed Ahmad Mujtaba Gilani,1962,0.015850063,2.040432977,0.035124956,157,Other Delimitation
2/3/97,General Election,Contested,NA-114,Multan 1,Punjab,National,280711,118004,0.420375404,2142,0.018151927,115862,22717,0.196069462,67320,0.58103606,Pakistan Muslim League (Nawaz),Haji Sikandar Hayat Bosan,44603,0.384966598,Pakistan Peoples Party Parliamentarians,Syed Yusuf Raza Gilani,1385,0.011953876,Pakistan Tehreek-e-Insaf,Abdur Rehman Khan,2554,0.022043466,2.057077627,0.031051723,141,Other Delimitation
10/10/02,General Election,Contested,NA-114,Sialkot 5,Punjab,National,342003,163026,0.476680029,5797,0.035558745,157229,8780,0.055842116,73529,0.467655458,Pakistan Muslim League (Qaid-e-Azam),Zahid Hamid Khan,64749,0.411813342,Pakistan Peoples Party Parliamentarians,Ghulam Abbas,18172,0.115576643,Pakistan Muslim League (Nawaz),Ch. Javed Iqbal Virk,779,0.004954557,2.489578846,0.280652983,142,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-114,Sialkot 5,Punjab,National,305217,181121,0.593417143,6008,0.033171195,175113,6019,0.034372091,62362,0.356124331,Pakistan Muslim League (Nawaz),Zahid Hamid,56343,0.32175224,Pakistan Muslim League (Qaid-e-Azam),Ch. Abdul Sattar,55797,0.318634253,Pakistan Peoples Party Parliamentarians,Ghulam Abbas,611,0.003489176,3.013104325,0.990309355,141,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-114,Sialkot 5,Punjab,National,381496,218028,0.571507958,5275,0.02419414,212753,93314,0.438602511,131607,0.618590572,Pakistan Muslim League (Nawaz),Zahid Hamid,38293,0.179988061,Independents,Ghulam Abbas,18675,0.087777846,Independents,Yasir Irfan Ul Islam,24178,0.113643521,2.322629643,0.487687045,141,Delimitation 2002-2013
10/6/93,General Election,Contested,NA-115,Multan 2,Punjab,National,282511,112141,0.396943836,854,0.007615413,111287,16808,0.151032915,60871,0.546973142,Pakistan Muslim League (Nawaz),Haji M. Boota,44063,0.395940227,Pakistan Peoples Party Parliamentarians,Riaz Hussain Qureshi,5936,0.053339563,Islami Jamhoori Mahaz,Syed Hamid Saeed Kazmi,417,0.003747068,2.179605818,0.134716202,141,Other Delimitation
2/3/97,General Election,Contested,NA-115,Multan 2,Punjab,National,298527,85504,0.286419654,1008,0.011788922,84496,31965,0.378301931,56331,0.666670612,Pakistan Muslim League (Nawaz),Haji M. Boota,24366,0.28836868,Pakistan Peoples Party Parliamentarians,Malik Salahuddin Dogar,2390,0.028285363,Pakistan Tehreek-e-Insaf,M. Arif Sheikh,1409,0.016675346,1.892260869,0.098087499,141,Other Delimitation
10/10/02,General Election,Contested,NA-115,Narowal 1,Punjab,National,237486,104841,0.441461812,4559,0.043484896,100282,4788,0.047745358,32104,0.320137213,Pakistan Muslim League (Qaid-e-Azam),M. Nasir Khan,27316,0.272391855,Independents,Sumaira Yasser Rashid,11834,0.11800722,Independents,Mansoor Sarwar Khan,29028,0.289463712,4.615857388,0.433225948,142,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-115,Narowal 1,Punjab,National,202087,114850,0.568319585,3594,0.031292991,111256,19483,0.175118645,59688,0.536492414,Pakistan Muslim League (Nawaz),Sumaira Naz,40205,0.361373769,Pakistan Muslim League (Qaid-e-Azam),Muhammad Naseer Khan,10960,0.098511541,Pakistan Peoples Party Parliamentarians,Tariq Ashrif Kahloon,403,0.003622277,2.335769984,0.27260291,141,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-115,Narowal 1,Punjab,National,247582,148106,0.598209886,5748,0.038810041,142358,22359,0.157061774,71493,0.502205707,Pakistan Muslim League (Nawaz),Mian Muhammad Rasheed,49134,0.345143933,Independents,Muhammad Irfan Abid,13369,0.093911125,Pakistan Tehreek-e-Insaf,Mansoor Sarwar Khan,8362,0.058739235,2.625412468,0.272092645,141,Delimitation 2002-2013
10/6/93,General Election,Contested,NA-116,Multan 3,Punjab,National,247514,101181,0.408788998,922,0.009112383,100259,1843,0.01838239,50367,0.502368865,Pakistan Muslim League (Nawaz),Sh. M. Tahir Rashid,48524,0.483986475,Pakistan Peoples Party Parliamentarians,Tanveer-Ul-Hassan Gilani,716,0.007141504,Independents,Saeed Ahmad Qureshi,652,0.006503157,2.054695538,0.014755585,141,Other Delimitation
2/3/97,General Election,Contested,NA-116,Multan 3,Punjab,National,260393,81159,0.311678885,678,0.008353972,80481,16448,0.204371218,47322,0.587989712,Pakistan Muslim League (Nawaz),Sheikh M. Tahir Rasheed,30874,0.383618494,Pakistan Peoples Party Parliamentarians,Tanveer-Ul-Hassan Gilani,1294,0.016078329,Independents,Mian Mukhtar Ahmad,991,0.012313465,2.027327135,0.041912289,141,Other Delimitation
10/10/02,General Election,Contested,NA-116,Narowal 2,Punjab,National,264030,111925,0.423910162,6190,0.055304892,105735,4712,0.044564241,41857,0.395867026,Pakistan Muslim League (Qaid-e-Azam),Daniyal Aziz Ch.,37145,0.351302785,Independents,M. Tariq Anees,10039,0.094944909,Pakistan Muslim League (Nawaz),Faisal Manzoor Rahim,16694,0.157885279,3.354152581,0.270265177,142,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-116,Narowal 2,Punjab,National,224956,120887,0.537380643,6537,0.054075293,114350,7959,0.069602099,45097,0.394376913,Independents,Ch. Muhammad Tariq Anees,37138,0.324774814,Pakistan Muslim League (Qaid-e-Azam),Daniyal Aziz,22369,0.195618714,Pakistan Muslim League (Nawaz),Dr.hafiz Shabbir Ahmed,9746,0.085229558,3.265193271,0.602321073,45,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-116,Narowal 2,Punjab,National,271905,151624,0.557635939,5351,0.035291247,146273,51118,0.349469827,91409,0.624920525,Pakistan Muslim League (Nawaz),Daniyal Aziz,40291,0.275450698,Pakistan Peoples Party Parliamentarians,Muhammad Tariq Anees,9108,0.062267131,Pakistan Tehreek-e-Insaf,Wajiha Akram,5465,0.037361646,2.124212204,0.226055447,141,Delimitation 2002-2013
10/6/93,General Election,Contested,NA-117,Lodhran 1,Punjab,National,273860,144580,0.527933981,1638,0.011329368,142942,15856,0.11092611,77093,0.539330638,Pakistan Peoples Party Parliamentarians,Rana Mumtaz Ahmad Noon,61237,0.428404528,Pakistan Muslim League (Nawaz),M. Siddiq Khan Kanju,4612,0.032264835,Pakistan Islamic Front,Khurshid Ahmad Khan Kanju,0,0,2.103275026,0.075313944,157,Other Delimitation
